node_type,x(m),y(m),primary_channel,min_channel_allowed,max_channel_allowed,RSSI,SINR,throughput
1,25.0227,10.1764,0,0,7,-65.82,11.82,2.15
1,30.9429,6.374,0,0,7,-69.17,14.28,1.84
1,29.9105,21.2544,0,0,7,-64.38,19.79,2
1,35.7905,17.1208,0,0,7,-64.18,22.17,4.99
1,33.4797,7.6281,0,0,7,-68.21,16.68,3.45
1,24.1278,18.5706,0,0,7,-65.69,11.41,0.31
1,34.3621,18.8712,0,0,7,-63.42,18.03,2.92
1,24.7089,8.2687,0,0,7,-68.96,19.21,0.08
0,10,25,0,0,7,20,10000,7.99
1,9.341,16.0973,0,0,7,-69.62,15.04,0.08
1,6.7559,16.2703,0,0,7,-70.29,14.96,0.15
1,19.7106,24.0942,0,0,7,-71.04,2.55,0
1,7.312,28.0941,0,0,7,-58.93,23.18,2.46
1,12.7094,27.192,0,0,7,-57.01,21.26,1.23
1,5.9978,30.2786,0,0,7,-65.17,18.51,1.77
1,15.5443,25.1359,0,0,7,-62.75,14.7,0.61
1,12.8197,16.5919,0,0,7,-69.51,7.1,0
1,5.5788,22.1907,0,0,7,-62.01,19.98,1.69
0,30,25,0,0,3,20,10000,70.95
1,29.3291,27.3487,0,0,3,-47,39.23,15.05
1,29.7508,19.391,0,0,3,-56.9,27.53,11.9
1,37.203,28.8244,0,0,3,-62.19,28.4,14.33
1,23.0107,23.1061,0,0,3,-60.43,22.08,9.4
1,36.9909,20.35,0,0,3,-62.64,27.07,9.84
1,35.7134,20.3296,0,0,3,-60.7,28.43,10.43
0,10,35,0,0,3,20,10000,52.9
1,10.476,31.7578,0,0,3,-53.29,29.05,12.6
1,2.9909,28.5312,0,0,3,-67.67,17.16,5.07
1,17.0238,33.0342,0,0,3,-63.54,22.94,2.45
1,17.5617,32.8103,0,0,3,-64.67,21.6,1.69
1,2.8354,30.1399,0,0,3,-66.12,19.54,8.9
1,13.2993,26.6512,0,0,3,-66.7,13.76,0.23
1,5.7676,30.9301,0,0,3,-60.5,23.09,10.29
1,6.6325,40.8814,0,0,3,-62.49,23.87,11.67
0,30,35,2,2,3,20,10000,79.68
1,31.9106,34.3461,2,2,3,-44.98,45.16,14.98
1,23.609,32.647,2,2,3,-59.54,28.39,10.74
1,23.481,37.5744,2,2,3,-59.95,29.96,10.26
1,22.5683,37.1549,2,2,3,-61.4,28.12,10.67
1,27.0912,28.7195,2,2,3,-59.77,27,8.82
1,37.4225,34.403,2,2,3,-60.83,30.91,12.38
1,34.75,43.6256,2,2,3,-65.18,27.21,8.34
1,22.0468,31.6621,2,2,3,-63.06,25.59,3.49
0,10,5,0,0,3,20,10000,67.2
1,3.0335,2.6384,0,0,3,-63.66,26.37,14.67
1,14.7192,2.6971,0,0,3,-59.03,29.63,12.52
1,16.7895,9.3272,0,0,3,-65.01,22.03,6.68
1,5.7649,4.7413,0,0,3,-56.34,31.87,16.13
1,7.6785,-3.8341,0,0,3,-66.97,24.14,17.2
0,30,5,0,0,1,20,10000,82.31
1,34.0492,12.8917,0,0,1,-63.5,23.71,8.41
1,35.0348,2.0548,0,0,1,-57.41,34.43,12.6
1,25.7558,-0.6488,0,0,1,-60.07,31.85,8.69
1,25.9944,0.0711,0,0,1,-58.57,32.92,9.22
1,29.7449,12.2711,0,0,1,-60.49,24.73,8.07
1,29.0319,0.2461,0,0,1,-55,36.52,10.44
1,35.6531,5.8826,0,0,1,-57.15,33.53,13.67
1,28.8776,2.8555,0,0,1,-46.91,43.56,11.21
0,10,15,0,0,3,20,10000,15.9
1,4.3668,7.8205,0,0,3,-66.96,19.52,3.84
1,8.664,8.502,0,0,3,-62.18,22.38,3.23
1,2.6078,15.6065,0,0,3,-63.79,23.64,3.69
1,5.9084,21.0271,0,0,3,-63.52,21.79,1.31
1,7.0927,20.7264,0,0,3,-61.73,22.99,1.77
1,7.9183,21.7031,0,0,3,-62.99,21.17,1.69
1,16.9639,8.1032,0,0,3,-68.12,20.86,0.38
0,30,15,0,0,7,20,10000,25.27
1,37.4034,19.0604,0,0,7,-65.74,23.34,3.53
1,35.4227,13.1105,0,0,7,-60.21,27.76,5.38
1,25.3317,17.1086,0,0,7,-58.71,20.77,3.76
1,23.9151,13.3882,0,0,7,-61.45,19.4,1.77
1,27.8628,9.5326,0,0,7,-60.5,24.64,3.46
1,27.9233,21.3274,0,0,7,-62.24,20.98,3.76
1,36.7001,19.874,0,0,7,-65.45,23.54,3.61
0,10,25,0,0,7,20,10000,28.49
1,17.9819,19.4299,0,0,7,-71.01,0.66,0
1,2.567,27.0572,0,0,7,-67.37,18.97,4.76
1,16.0005,17.7961,0,0,7,-70.4,5.11,0
1,15.7371,22.9499,0,0,7,-64.01,11.36,1.69
1,5.1432,26.3304,0,0,7,-61.5,23.18,5.53
1,14.0294,27.8247,0,0,7,-61.2,16.35,4.99
1,9.7111,15.539,0,0,7,-70.56,10.83,1.23
1,16.5556,24.8421,0,0,7,-65.03,8.88,1.08
1,0.3153,26.2035,0,0,7,-71.06,17.68,3.23
1,4.8897,21.853,0,0,7,-63.81,20.44,5.99
0,30,25,6,6,7,20,10000,121.12
1,32.2126,24.0649,6,6,7,-46.82,47.21,16.9
1,37.9333,28.9951,6,6,7,-63.52,30.84,15.18
1,27.3026,26.81,6,6,7,-50.18,43.94,19.66
1,33.2253,22.0654,6,6,7,-53.67,40.43,18.12
1,21.4585,19.8904,6,6,7,-65.36,28.84,8.03
1,38.2948,28.8132,6,6,7,-63.95,30.5,15.18
1,38.3624,19.7672,6,6,7,-65.21,29.25,10.4
1,33.8839,18.4296,6,6,7,-61.2,32.96,17.65
0,10,35,0,0,3,20,10000,91.55
1,8.4823,43.4045,0,0,3,-65.91,25.2,15.13
1,0.9031,31.3337,0,0,3,-68.13,21.85,13.52
1,11.1882,27.7497,0,0,3,-63.65,19.69,12.06
1,9.478,44.0957,0,0,3,-66.93,24.31,12.67
1,17.0434,34.9671,0,0,3,-63.04,24.24,5.84
1,0.1273,36.1777,0,0,3,-68.35,23.13,16.59
1,6.038,29.9073,0,0,3,-61.8,25.5,15.74
0,30,35,0,0,7,20,10000,82.56
1,35.1148,42.9509,0,0,7,-67.53,23,25.88
1,34.3141,36.2604,0,0,7,-57.05,30.95,21.89
1,22.0476,32.1025,0,0,7,-65.77,17.88,5.76
1,36.105,27.3798,0,0,7,-68.05,17.95,11.37
1,25.7753,33.6453,0,0,7,-56.89,25.51,17.66
0,10,5,4,4,5,20,10000,31.29
1,8.7881,-3.2698,4,4,5,-62.57,27.06,5.75
1,18.5652,8.4999,4,4,5,-64.17,25.02,0.9
1,16.8432,2.7356,4,4,5,-60.36,28.41,0.82
1,10.4422,-2.031,4,4,5,-60.03,29.32,7.11
1,16.5764,2.3232,4,4,5,-60.14,28.55,1.16
1,15.1548,-1.3936,4,4,5,-62.3,26.87,1.44
1,17.3609,6.7808,4,4,5,-61.08,28.92,0.75
1,12.9271,-1.864,4,4,5,-60.86,28.19,2.53
1,10.4429,8.9175,4,4,5,-52.44,35.92,10.83
0,30,5,0,0,7,20,10000,72.81
1,25.3726,2.3791,0,0,7,-62.2,14.78,23.73
1,34.8945,-3.1996,0,0,7,-70.7,15.42,15.67
1,27.7855,11.368,0,0,7,-65.42,6.53,2.84
1,22.2432,-1.2155,0,0,7,-71.36,4.01,0.54
1,25.1838,0.1109,0,0,7,-65.67,11.07,2.84
1,37.4039,4.9455,0,0,7,-66.77,14.63,26.5
1,26.4437,-3.8176,0,0,7,-70.63,12.71,0.69
0,10,15,0,0,3,20,10000,98.54
1,13.5014,11.5585,0,0,3,-58.16,22.39,22.35
1,17.8399,15.557,0,0,3,-64.65,14.39,1.6
1,2.8287,8.753,0,0,3,-67.62,19.28,19.09
1,1.3864,18.3296,0,0,3,-67.15,14.95,9.58
1,10.1483,19.917,0,0,3,-58.19,18.37,19.58
1,14.2572,8.5455,0,0,3,-64.4,17.78,7.21
1,9.6111,12.5897,0,0,3,-50.01,31.45,19.12
0,30,15,0,0,3,20,10000,5.53
1,26.0098,18.2459,0,0,3,-58.76,26.87,0.61
1,30.95,11.9596,0,0,3,-52.96,30.27,0.61
1,33.5447,15.6949,0,0,3,-54.42,31.24,1
1,24.0004,20.4005,0,0,3,-65.05,11.37,0
1,22.7858,13.8616,0,0,3,-63.56,22.17,0.15
1,33.4574,19.7038,0,0,3,-60.43,25.8,0.61
1,38.9417,14.3239,0,0,3,-66.68,22.65,0.69
1,21.6706,18.4378,0,0,3,-66.76,-9999,0
1,32.142,8.632,0,0,3,-62.36,24.8,0.92
1,36.9771,9.3557,0,0,3,-66.69,21.88,0.92
0,10,25,0,0,3,20,10000,6.15
1,18.9844,26.1959,0,0,3,-63.84,22.18,0.14
1,18.9334,21.1384,0,0,3,-64.99,16.09,0.18
1,18.9485,21.626,0,0,3,-64.7,15.37,0.08
1,9.1812,26.3539,0,0,3,-42.46,43.54,2.92
1,10.9269,27.2561,0,0,3,-46.99,38.51,2.84
0,30,25,6,6,7,20,10000,77.17
1,25.179,21.1386,6,6,7,-58.18,29.48,8.37
1,29.9376,19.7338,6,6,7,-56.05,31.2,7.37
1,23.5343,26.1704,6,6,7,-59.04,30.73,9.23
1,22.9936,29.9102,6,6,7,-62.93,28.56,9.78
1,37.4309,19.5635,6,6,7,-64.09,22.92,3.36
1,32.7349,34.0534,6,6,7,-64.52,28.23,9.96
1,29.9499,18.4117,6,6,7,-59.08,27.39,7.11
1,27.8723,30.37,6,6,7,-57.27,33.65,13.36
1,21.7172,23.8203,6,6,7,-62.58,25.99,8.62
0,10,35,2,2,3,20,10000,90.7
1,4.2134,33.111,2,2,3,-57.98,32.89,16.2
1,6.7209,41.3883,2,2,3,-60.3,31.84,17.31
1,10.0186,27.9133,2,2,3,-60.11,29.95,9.99
1,7.5959,26.5544,2,2,3,-63.34,29.6,4.04
1,15.8182,40.0673,2,2,3,-61.36,30.44,14.57
1,2.812,34.8646,2,2,3,-60.32,30.75,15.46
1,6.6175,44.0576,2,2,3,-64.88,27.93,13.14
0,30,35,0,0,1,20,10000,113.36
1,28.9197,30.6388,0,0,1,-54.04,31.67,21.73
1,29.6697,38.6995,0,0,1,-51.73,39.08,22.27
1,21.3115,39.8292,0,0,1,-65.34,23.91,12.04
1,36.4576,40.209,0,0,1,-62.46,30.58,19.84
1,24.3111,29.5247,0,0,1,-61.7,21.44,15.94
1,32.2526,41.1672,0,0,1,-59.03,33.48,21.55
0,10,5,4,4,5,20,10000,101.9
1,4.6769,0.3953,4,4,5,-60.01,32.15,17.92
1,5.9861,12.2795,4,4,5,-62.49,22.91,10.67
1,5.2934,6.1213,4,4,5,-54.97,33.89,17.66
1,16.8001,12.2221,4,4,5,-65.3,18.33,4.88
1,12.6529,-2.6941,4,4,5,-62.16,30.8,13.61
1,18.6593,9.9556,4,4,5,-65.4,20.6,4.74
1,2.044,5.3599,4,4,5,-61.83,27.85,14.36
1,12.4472,1.3238,4,4,5,-53.82,37.19,18.05
0,30,5,0,0,3,20,10000,99.92
1,29.1312,13.648,0,0,3,-66.19,15.51,5.76
1,33.2402,-0.9673,0,0,3,-62.51,28.72,14.28
1,24.0775,-1.2681,0,0,3,-66.06,23.12,9.91
1,31.9335,-4.7102,0,0,3,-68.28,23.88,15.97
1,27.0037,-3.2238,0,0,3,-66.3,24.35,13.59
1,36.7006,4.5314,0,0,3,-62.36,27.7,12.6
1,25.2993,4.365,0,0,3,-57.73,28.36,11.9
1,31.4618,-3.4816,0,0,3,-66.03,25.85,14.9
1,23.4983,11.9683,0,0,3,-67.66,14.33,1
0,10,15,0,0,7,20,10000,31.8
1,16.5397,14.5182,0,0,7,-62.02,19.43,2.69
1,17.2108,13.9435,0,0,7,-63.53,17.66,1.46
1,7.23,7.549,0,0,7,-64.82,22.71,6.84
1,13.0827,10.7302,0,0,7,-59.06,25.65,5.99
1,3.2325,15.4321,0,0,7,-62.49,27.42,6.37
1,19.1149,17.3005,0,0,7,-67.43,13.16,0
1,15.1029,17.7324,0,0,7,-60.31,21.07,5.68
1,12.8606,7.214,0,0,7,-65.46,19.7,2.76
0,30,15,0,0,7,20,10000,18.89
1,26.0558,20.3242,0,0,7,-65.18,10.66,0.08
1,31.6981,16.0206,0,0,7,-50.8,30.51,7.99
1,20.8814,18.7321,0,0,7,-71.21,2.48,0
1,39.9508,14.2642,0,0,7,-71.42,15.45,2.46
1,23.2602,9.3279,0,0,7,-69.41,3.35,0.15
1,31.3746,9.7935,0,0,7,-62.37,19.43,8.22
0,10,25,0,0,3,20,10000,31.1
1,16.0668,30.3876,0,0,3,-65.13,19.44,0.69
1,12.4726,26.6606,0,0,3,-52.2,32.69,8.83
1,12.2149,31.5973,0,0,3,-62.86,23.05,5.99
1,14.6659,31.4036,0,0,3,-64.77,20.06,3.84
1,16.3214,19.4473,0,0,3,-65.68,15.35,1.38
1,19.6931,23.0431,0,0,3,-68.26,15.65,0.08
1,4.5495,24.7303,0,0,3,-59.53,30.42,10.29
0,30,25,0,0,3,20,10000,24.88
1,35.0376,17.8934,0,0,3,-66.22,23,1.54
1,36.3431,25.5668,0,0,3,-61.61,26.33,4.38
1,27.7826,22.9554,0,0,3,-52.34,30.75,5.53
1,23.7156,32.3902,0,0,3,-67.95,19.64,1.69
1,30.9077,30.4052,0,0,3,-59.59,27.78,3.92
1,33.4427,32.0089,0,0,3,-64.55,24.68,5.22
1,29.3187,17.3871,0,0,3,-64.23,23.26,2.61
0,10,35,4,4,5,20,10000,52.62
1,9.8079,42.6245,4,4,5,-61.19,28.91,8.48
1,13.7137,36.6792,4,4,5,-52.84,34.02,8.99
1,9.87,31.8742,4,4,5,-49.75,35.12,15.05
1,4.1693,29.275,4,4,5,-62.22,22.48,11.9
1,9.8456,25.686,4,4,5,-64.28,16.9,2.46
1,7.1224,26.402,4,4,5,-63.84,18.86,3.76
1,11.6584,25.9874,4,4,5,-64.01,17.42,1.98
0,30,35,0,0,7,20,10000,138.01
1,27.3646,35.8331,0,0,7,-54.38,24.34,20.74
1,39.2326,36.1956,0,0,7,-70.29,17.88,20.89
1,36.2341,32.1242,0,0,7,-65.68,19.3,19.05
1,21.0467,35.315,0,0,7,-69.67,16.12,5.22
1,38.8763,31.7906,0,0,7,-70.51,16.87,14.9
1,22.5989,35.4141,0,0,7,-66.79,8.45,2.76
1,35.7787,35.0119,0,0,7,-63.3,21.68,23.04
1,33.1458,27.2772,0,0,7,-68.55,14.23,8.45
1,30.595,41.2458,0,0,7,-64.42,19,20.97
1,21.8468,38.8674,0,0,7,-69.79,10.11,2
0,10,5,0,0,3,20,10000,93.16
1,4.4507,9.1849,0,0,3,-62.84,25.78,15.51
1,15.4054,8.4286,0,0,3,-61.68,21.99,5.61
1,5.5905,1.9693,0,0,3,-59.27,30.57,16.44
1,4.3912,2.9419,0,0,3,-60.74,29.69,13.59
1,8.3143,4.9414,0,0,3,-46.12,41.3,14.36
1,14.8362,-0.9153,0,0,3,-64.22,21.61,11.06
1,16.8789,8.2564,0,0,3,-64.17,20.63,2.23
1,16.4834,10.3701,0,0,3,-65.69,19.43,0.23
1,13.4474,7.804,0,0,3,-56.91,26.66,14.13
0,30,5,0,0,7,20,10000,52.26
1,29.2443,2.5348,0,0,7,-53.61,30.37,15.9
1,39.6773,7.3552,0,0,7,-71.39,16.21,5.27
1,22.7059,-0.011,0,0,7,-69.48,18.02,0.23
1,37.2563,-0.8227,0,0,7,-70.28,17.7,10.83
1,32.917,8.1427,0,0,7,-59.48,22.49,13.98
1,28.2423,11.3632,0,0,7,-65.13,20.44,6.06
0,10,15,6,6,7,20,10000,45.3
1,15.8871,17.9138,6,6,7,-59.03,32.67,4.92
1,0.778,16.1389,6,6,7,-64.24,28.89,4.38
1,4.7007,15.952,6,6,7,-56.34,36.28,6.99
1,14.0906,14.3644,6,6,7,-53.03,37.91,7.45
1,1.244,11.9626,6,6,7,-64.19,28.99,5.88
1,6.9963,13.0615,6,6,7,-51.28,39.83,8.83
1,2.2148,12.1179,6,6,7,-62.46,30.19,6.84
0,30,15,0,0,7,20,10000,71.73
1,26.3632,10.4325,0,0,7,-57.42,25.52,6.45
1,24.104,8.3869,0,0,7,-63.48,20.58,1.31
1,33.3634,15.9365,0,0,7,-51.01,34.5,10.44
1,29.7679,5.6535,0,0,7,-64.34,18.27,5.05
1,26.2701,14.8072,0,0,7,-51.8,29.49,8.99
1,27.9799,13.0555,0,0,7,-48.52,34.46,11.75
1,30.0238,8.76,0,0,7,-58.32,25.76,7.83
1,31.3761,21.188,0,0,7,-58.54,25.44,19.12
1,23.8913,11.2393,0,0,7,-60.29,25.45,0.78
0,10,25,6,6,7,20,10000,40.39
1,14.0087,17.634,6,6,7,-62.62,29.53,6.57
1,10.4988,23.2509,6,6,7,-43.88,48.6,9.68
1,6.6027,17.7035,6,6,7,-61.99,31,7.66
1,3.4782,30.6158,6,6,7,-63.02,31.2,8.21
1,2.4168,28.2359,6,6,7,-62.36,31.84,8.28
0,30,25,2,2,3,20,10000,45.07
1,23.8058,32.0902,2,2,3,-64.45,28.2,6.66
1,32.8163,27.2717,2,2,3,-51.43,41.34,10.37
1,24.817,25.8068,2,2,3,-56,35.51,12.44
1,26.679,16.0292,2,2,3,-64.71,27.54,2.46
1,27.5115,33.9994,2,2,3,-64.31,29.19,6.78
1,28.4156,17.6396,2,2,3,-61,30.01,6.36
0,10,35,6,6,7,20,10000,43.42
1,9.591,41.8619,6,6,7,-59.68,33.52,5.81
1,17.0819,39.9447,6,6,7,-63.08,29.81,6.02
1,17.3454,41.5068,6,6,7,-65.13,28.42,3.74
1,6.2127,32.0877,6,6,7,-54.81,38.8,6.37
1,10.8862,41.9256,6,6,7,-59.9,33.51,5.68
1,6.7482,31.3224,6,6,7,-55.15,38.37,5.15
1,10.8607,31.031,6,6,7,-52.8,40.79,5.61
1,10.2329,44.1605,6,6,7,-64.01,29.72,5.04
0,30,35,2,2,3,20,10000,67.8
1,38.9493,32.9128,2,2,3,-64.06,27.83,6.78
1,26.7677,39.16,2,2,3,-56.06,36.37,9.37
1,26.321,26.8986,2,2,3,-63.54,25.73,4.99
1,39.0613,36.993,2,2,3,-64.21,28.33,7.02
1,26.0821,30.3475,2,2,3,-57.97,31.47,8.91
1,25.7734,40.5871,2,2,3,-59.95,32.82,9.92
1,34.6409,35.1532,2,2,3,-54.45,37,10.06
1,33.1318,37.1921,2,2,3,-52.08,39.75,10.75
0,10,5,0,0,7,20,10000,123.11
1,11.3708,2.0515,0,0,7,-56.21,31.34,17.59
1,12.8057,14.2654,0,0,7,-70.92,14.28,0.08
1,7.6503,2.1517,0,0,7,-57.69,30.64,22.66
1,4.1208,10.384,0,0,7,-67.87,18.07,10.44
1,14.9613,8.18,0,0,7,-63.56,17.96,12.9
1,8.0096,12.2352,0,0,7,-66.97,16.23,11.98
1,11.4597,5.0856,0,0,7,-47.68,38.21,17.59
1,15.8248,2.2255,0,0,7,-64.8,20.68,12.06
1,18.4602,8.6957,0,0,7,-70.15,15.47,0.08
1,12.0317,1.0558,0,0,7,-59.9,27.09,17.74
0,30,5,0,0,7,20,10000,92.24
1,24.5074,9.9009,0,0,7,-66.69,14.87,5.22
1,34.6206,3.5641,0,0,7,-60.99,27.5,23.27
1,24.2721,5.5121,0,0,7,-63.24,20.89,13.75
1,35.0171,5.9683,0,0,7,-61.68,26.11,22.58
1,26.5625,6.0176,0,0,7,-57.34,26.67,19.2
1,22.4871,4.5054,0,0,7,-67.02,17.97,8.22
0,10,15,0,0,3,20,10000,36.4
1,18.4256,11.6082,0,0,3,-66.88,18.32,0.08
1,15.769,18.841,0,0,3,-62.8,18.21,1
1,9.036,13.025,0,0,3,-48.88,36.76,6.22
1,9.5206,17.5231,0,0,3,-50.56,33.48,5.99
1,14.0797,13.2144,0,0,3,-56.94,25.21,6.99
1,12.0237,15.996,0,0,3,-49.16,34.07,7.22
1,13.7955,11.2039,0,0,3,-59.31,24.64,3.07
1,7.6323,11.0263,0,0,3,-57.41,29.82,5.84
0,30,15,0,0,7,20,10000,36.56
1,28.8976,16.9757,0,0,7,-52.2,29.6,6.22
1,33.0409,9.542,0,0,7,-64.36,23.17,5.38
1,23.5335,16.8247,0,0,7,-65.37,14.63,1.15
1,34.4624,17.6445,0,0,7,-61.88,23.75,6.84
1,39.519,12.3009,0,0,7,-71.28,18.93,5.3
1,23.7299,15.9079,0,0,7,-64.55,16.28,1.69
1,24.4088,20.5851,0,0,7,-67.74,12.05,0.31
1,32.4134,8.2019,0,0,7,-66.39,20.63,4.38
1,25.9012,16.407,0,0,7,-59.61,20.98,5.3
0,10,25,0,0,1,20,10000,16.32
1,7.6541,34.199,0,0,1,-64.58,24.34,2.28
1,19.3692,27.3842,0,0,1,-64.88,16.78,0.12
1,19.2828,26.9858,0,0,1,-64.58,16.74,0.12
1,3.13,19.8424,0,0,1,-62.99,27.56,2.19
1,7.7279,21.8407,0,0,1,-52.29,34.54,2.69
1,15.4766,19.6487,0,0,1,-61.25,21.05,1.03
1,12.737,17.8929,0,0,1,-61.17,22.67,1.03
1,9.6865,17.2022,0,0,1,-61.53,25.14,1.57
1,12.6309,33.5745,0,0,1,-63.67,23.31,1.92
1,8.2111,23.6469,0,0,1,-46.09,41.52,3.38
0,30,25,0,0,1,20,10000,30.35
1,36.9817,30.9,0,0,1,-63.97,25.73,4.38
1,24.6082,28.8296,0,0,1,-59.13,24.61,2.94
1,38.7362,22.4882,0,0,1,-63.88,27,3.21
1,30.208,33.0747,0,0,1,-62.05,24.36,4.58
1,22.9654,20.4856,0,0,1,-62.57,17.34,0.68
1,25.9963,18.6114,0,0,1,-61.02,21.33,3.15
1,21.3773,25.8048,0,0,1,-63.12,18.74,0.62
1,38.0996,23.884,0,0,1,-62.23,28.16,4.72
1,28.1742,30.4747,0,0,1,-57.26,27.47,6.07
0,10,35,0,0,3,20,10000,70.5
1,10.6758,33.5919,0,0,3,-45.33,39.41,12.44
1,4.4906,29.2792,0,0,3,-64.8,21.74,7.68
1,2.5969,28.6533,0,0,3,-68.03,19.58,5.15
1,18.9672,33.2912,0,0,3,-66.96,20.35,0.23
1,5.7745,28.1579,0,0,3,-64.99,20.49,4.92
1,6.1305,40.7307,0,0,3,-62.77,26.61,12.75
1,6.2568,41.0398,0,0,3,-63.16,26.39,12.9
1,11.4792,33.375,0,0,3,-48.88,35.38,11.67
1,16.7519,33.7343,0,0,3,-62.68,20.63,2.76
0,30,35,0,0,7,20,10000,74.88
1,29.8526,41.2003,0,0,7,-64.26,23.39,20.74
1,33.5514,27.9051,0,0,7,-67.8,16.78,10.06
1,29.7267,27.0196,0,0,7,-67.89,14.63,2.38
1,28.4575,42.4528,0,0,7,-67.18,20.6,18.74
1,35.199,39.558,0,0,7,-65.78,23.54,22.96
0,10,5,0,0,7,20,10000,128.26
1,2.3896,-0.0341,0,0,7,-69.97,19.41,16.67
1,5.9805,10.8154,0,0,7,-66.1,18.24,10.37
1,3.5643,6.8491,0,0,7,-65.33,21.21,14.28
1,5.859,-3.7373,0,0,7,-70.9,17.35,14.75
1,3.6414,-2.5778,0,0,7,-71.28,18.14,14.98
1,10.9025,-3.2902,0,0,7,-68.55,16.71,15.67
1,2.709,3.7894,0,0,7,-66.74,21.05,14.28
1,4.8776,6.6091,0,0,7,-62.33,23.37,12.06
1,5.4849,4.2566,0,0,7,-60.29,25.98,15.21
0,30,5,0,0,3,20,10000,111.21
1,33.1646,13.6154,0,0,3,-67.05,16.98,3.84
1,37.212,5.8358,0,0,3,-63.47,21.64,18.12
1,39.141,8.0115,0,0,3,-67.82,17.71,7.83
1,36.115,3.3884,0,0,3,-61.52,24.22,16.74
1,36.1179,8.4975,0,0,3,-63.04,20.88,14.52
1,30.0093,9.7403,0,0,3,-57.72,22.59,16.05
1,29.3949,8.1788,0,0,3,-53.14,27.88,17.82
1,33.1886,9.3388,0,0,3,-59.35,22.85,16.28
0,10,15,0,0,7,20,10000,36.23
1,6.385,10.3821,0,0,7,-63.5,21.34,6.91
1,18.4604,14.6025,0,0,7,-68.79,2.89,0
1,12.3291,5.9477,0,0,7,-70.35,16.44,0.08
1,8.4217,5.4432,0,0,7,-70.93,13.07,4.22
1,10.988,11.2649,0,0,7,-58.22,23.03,7.83
1,5.0472,7.2668,0,0,7,-70.07,16.51,6.74
1,6.0494,9.8122,0,0,7,-64.95,20.45,8.14
1,19.8519,16.3482,0,0,7,-71.37,8.32,0
1,9.9828,23.6264,0,0,7,-69.08,11.34,2.3
0,30,15,0,0,7,20,10000,13.4
1,25.6722,11.9541,0,0,7,-56.12,28.51,2.92
1,24.8038,7.7674,0,0,7,-63.56,22.8,3.06
1,25.8985,23.5095,0,0,7,-64.5,19.99,0.32
1,31.1995,7.4879,0,0,7,-61.15,26.2,3.66
1,33.2085,21.3994,0,0,7,-60.26,27.88,3.44
0,10,25,0,0,3,20,10000,20.12
1,15.444,18.6048,0,0,3,-65.65,13.93,0.23
1,11.2772,15.4765,0,0,3,-67.79,14.01,0.69
1,8.9221,20.1775,0,0,3,-58.24,24.31,5.3
1,5.5943,25.1834,0,0,3,-56.82,27.95,7.53
1,10.1264,28.1723,0,0,3,-52.92,28.2,6.37
0,30,25,2,2,3,20,10000,66.12
1,20.5331,27.3758,2,2,3,-65.04,21.73,2.14
1,22.2323,20.544,2,2,3,-63.65,20.5,2.53
1,32.6485,26.307,2,2,3,-49.1,39.29,13.21
1,32.6057,21.893,2,2,3,-52.78,34.13,15.28
1,37.4961,26.781,2,2,3,-61.34,28.25,11.56
1,39.0263,25.3162,2,2,3,-63.78,26.76,7.05
1,39.237,24.0238,2,2,3,-64.23,26.96,5.94
1,26.9509,33.4084,2,2,3,-63.63,26.16,8.41
0,10,35,0,0,3,20,10000,44.54
1,13.4086,27.0601,0,0,3,-66.09,15.42,0.46
1,3.8612,39.2951,0,0,3,-63.93,24.56,6.68
1,6.7175,32.874,0,0,3,-55.36,30.27,8.06
1,13.854,28.0889,0,0,3,-64.75,18.11,1.37
1,14.4463,36.757,0,0,3,-57.83,27.79,5.22
1,6.2117,33.712,0,0,3,-55.63,29.65,6.91
1,12.9699,32.635,0,0,3,-55,28.79,6.3
1,16.1557,42.5314,0,0,3,-67.99,20.21,1.23
1,14.9165,29.9593,0,0,3,-63.03,17.86,2.07
1,7.9797,39.8931,0,0,3,-59.13,27.78,6.22
0,30,35,0,0,3,20,10000,76.53
1,20.7735,34.7793,0,0,3,-64.13,24.5,4.36
1,28.1541,37.6776,0,0,3,-50.19,39.76,10.52
1,34.8003,34.3193,0,0,3,-54.99,34.17,12.29
1,26.8279,36.5901,0,0,3,-51.2,37.54,11.06
1,27.0876,32.8095,0,0,3,-51.51,34.53,11.83
1,24.8287,30.4078,0,0,3,-59.76,24.87,6.81
1,21.3749,33.3431,0,0,3,-63.34,24.49,3.8
1,35.8976,27.4529,0,0,3,-64.73,20.17,3.86
1,29.3589,41.8747,0,0,3,-59.74,31.92,12
0,10,5,0,0,7,20,10000,96.08
1,2.1221,9.4,0,0,7,-66.78,21.84,9.6
1,14.7525,5.2016,0,0,7,-57.76,26.18,10.06
1,11.9795,13.7118,0,0,7,-66.62,15.04,5.76
1,9.4536,3.8094,0,0,7,-43.57,43.27,14.75
1,15.9708,7.7389,0,0,7,-62.05,20.7,6.76
1,3.4194,6.0453,0,0,7,-62.25,26.69,14.05
1,6.6976,8.6102,0,0,7,-58.12,28.1,11.83
1,3.1823,10.0243,0,0,7,-65.78,22.12,9.14
1,5.0713,6.1004,0,0,7,-58.52,29.73,14.05
1,18.0643,10.7834,0,0,7,-68.32,12.54,0.08
0,30,5,0,0,3,20,10000,40.47
1,36.5635,6.5762,0,0,3,-62.43,26.78,6.68
1,33.9357,-4.0948,0,0,3,-68.3,21.58,6.76
